request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
12845,BasicRequest,1,49920,49920,9377;-1;-1,4994;-1;-1,,,,,388.30906989000005,4758.729,0:t_wait:388.9273590800003;t_drive:418.3090698899978;fare:475,,,0,20,50656.790973071,51163.855411601005,475,0
12872,BasicRequest,1,49980,49980,9377;-1;-1,4994;-1;-1,,,,,388.30906989000005,4758.729,0:t_wait:676.7909730709944;t_drive:418.3090698899978;fare:475,,,0,20,50656.790973071,51163.855411601005,475,0
13217,BasicRequest,1,50640,50640,9377;-1;-1,4994;-1;-1,,,,,388.30906989000005,4758.729,0:t_wait:16.790973071001645;t_drive:418.3090698899978;fare:475,,,0,20,50656.790973071,51163.855411601005,475,0
13257,BasicRequest,1,50700,50700,9377;-1;-1,4994;-1;-1,,,,,388.30906989000005,4758.729,0:t_wait:45.54634171100042;t_drive:418.3090698899978;fare:475,,,0,20,50745.54634171101,51163.855411601005,475,0
13420,BasicRequest,1,51000,51000,5106;-1;-1,4994;-1;-1,,,,,130.589544566,1167.5749999999998,0:t_wait:127.77245884500007;t_drive:160.58954456599895;fare:116,,,0,17,51127.77245884499,51288.362003410984,116,0
12787,BasicRequest,1,49860,49860,6011;-1;-1,4994;-1;-1,,,,,242.18149316399996,3232.8820000000005,0:t_wait:222.27490263900108;t_drive:272.1814931639965;fare:323,,,0,1,51014.93867382501,51358.936694133,323,0
13191,BasicRequest,1,50640,50640,6011;-1;-1,4994;-1;-1,,,,,242.18149316399996,3232.8820000000005,0:t_wait:374.9386738250032;t_drive:272.1814931639965;fare:323,,,0,1,51014.93867382501,51358.936694133,323,0
13202,BasicRequest,1,50640,50640,955;-1;-1,4994;-1;-1,,,,,145.340349856,1299.4589999999998,0:t_wait:543.5963442770008;t_drive:175.3403498560001;fare:129,,,0,1,51183.596344277,51358.936694133,129,0
12534,BasicRequest,1,49320,49320,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:t_wait:879.1913533469997;t_drive:910.444392808;fare:1329,,,0,3,50199.19135334699,51364.81420007202,1329,0
12676,BasicRequest,1,49620,49620,1498;-1;-1,4994;-1;-1,,,,,880.4443928080001,13292.183,0:t_wait:579.1913533469851;t_drive:910.444392808;fare:1329,,,0,3,50199.19135334699,51364.81420007202,1329,0
