operator_id,vehicle_id,vehicle_type,status,locked,start_time,end_time,start_pos,end_pos,driven_distance,start_soc,end_soc,charging_power,charging_unit,toll,rq_on_board,occupancy,rq_boarding,rq_alighting,route,trajectory
0,17,default_vehtype,boarding,True,33211.29319717702,33241.29319717702,3014;-1;-1,3014;-1;-1,0.0,0.8942313395083628,0.8942313395083628,0.0,,0,1397;857;1371,3,1371,,,
0,17,default_vehtype,route,False,33241.29319717702,33248.5225695541,3014;-1;-1,3031;-1;-1,110.491,0.8942313395083628,0.8942202904083627,0.0,,0,1397;857;1371,3,,,3014;3015;3020;3031,3014:33241.29319717702;3015:33241.97453068931;3020:33243.17260745043;3031:33248.5225695541
0,17,default_vehtype,boarding,True,33248.5225695541,33278.5225695541,3031;-1;-1,3031;-1;-1,0.0,0.8942202904083627,0.8942202904083627,0.0,,0,1397;857;1371;1545,4,1545,,,
0,25,default_vehtype,route,False,32926.55485535898,33256.886610764566,10085;-1;-1,3022;-1;-1,5311.861999999999,0.6443237201052222,0.6437925339052224,0.0,,0,838,1,,,10085;10102;10101;10108;10109;3013;3022,10085:32926.55485535898;10102:32927.76064391098;10101:33000.89429339798;10108:33096.42390049255;10109:33097.30369996364;3013:33255.99910629069;3022:33256.886610764566
0,25,default_vehtype,boarding,True,33256.886610764566,33286.886610764566,3022;-1;-1,3022;-1;-1,0.0,0.6437925339052224,0.6437925339052224,0.0,,0,838,1,,838,,
0,10,default_vehtype,route,False,33240.0,33300.0,2944;-1;-1,2944;2945;0.951,751.0272,0.7581849332764525,0.7581098305564525,0.0,,0,,0,,,2944,2944:33240
0,5,default_vehtype,route,False,32568.96760817768,33303.44433625158,9947;-1;-1,2944;-1;-1,12753.967,0.6242837195697234,0.6230083228697234,0.0,,0,1145,1,,,9947;9925;9955;9984;9983;9982;9962;9994;10058;11010;10999;10998;10066;10866;10065;10758;10824;10825;10760;10064;10060;10063;10062;10061;5886;10857;2953;5961;5960;2928;2929;2930;2939;3004;3029;3024;7026;7027;6065;2948;2985;2986;2944,9947:32568.96760817768;9925:32606.067596034314;9955:32622.58241733506;9984:32670.417302676095;9983:32715.51641493195;9982:32717.21512837402;9962:32728.471096351223;9994:32735.115936709943;10058:32739.640499114557;11010:32743.923008129834;10999:32750.03112245645;10998:32755.534407798354;10066:32759.200197698545;10866:32826.48061496735;10065:32849.1175239097;10758:32853.22745117972;10824:32854.6840881697;10825:32855.533956190455;10760:32857.14544509525;10064:32862.95269947965;10060:32876.120592733045;10063:32924.95235275452;10062:32950.08433199575;10061:33036.011286438945;5886:33069.944100057415;10857:33079.52461857925;2953:33082.39941725499;5961:33109.20015097009;5960:33109.83532903022;2928:33139.96518318197;2929:33149.42366884001;2930:33170.28725407368;2939:33175.89189795342;3004:33181.91781286037;3029:33198.291347667095;3024:33211.12017730203;7026:33218.74281733424;7027:33219.1338897215;6065:33219.773317960586;2948:33236.59948695717;2985:33259.62043746336;2986:33265.723358902156;2944:33303.44433625158
0,5,default_vehtype,boarding,True,33303.44433625158,33333.44433625158,2944;-1;-1,2944;-1;-1,0.0,0.6230083228697234,0.6230083228697234,0.0,,0,1145,1,,1145,,
0,11,default_vehtype,boarding,True,33280.835086938714,33310.835086938714,5937;-1;-1,5937;-1;-1,0.0,0.7269901417238515,0.7269901417238515,0.0,,0,1009;1019,2,1009;1019,,,
0,15,default_vehtype,boarding,True,33300.0,33330.0,2944;-1;-1,2944;-1;-1,0.0,0.7839170820179302,0.7839170820179302,0.0,,0,2;956,2,2;956,,,
0,19,default_vehtype,boarding,True,33300.0,33330.0,2944;-1;-1,2944;-1;-1,0.0,0.6804852250239484,0.6804852250239484,0.0,,0,128;882;1254;1276,4,128;882;1254;1276,,,
0,21,default_vehtype,boarding,True,33300.0,33330.0,2944;-1;-1,2944;-1;-1,0.0,0.5672592731743068,0.5672592731743068,0.0,,0,324;926,2,324;926,,,
