request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
15375,BasicRequest,1,54660,54660,4074;-1;-1,10159;-1;-1,,,,,570.0834843480001,7760.596,0:t_wait:484.585827268078;t_drive:600.083484347997;fare:776,,,0.0,14.0,55144.58582726808,55744.66931161608,776.0,0
14817,BasicRequest,1,53580,53580,4428;-1;-1,3699;-1;-1,,,,,830.2954179599999,13078.649000000001,0:t_wait:1055.4885154051226;t_drive:860.2954179599983;fare:1307,,,0.0,20.0,54635.48851540512,55773.19444569015,1307.0,0
15456,BasicRequest,1,54780,54780,5858;-1;-1,3699;-1;-1,,,,,166.36015135399998,2165.927,0:t_wait:796.8342943361276;t_drive:196.36015135399794;fare:216,,,0.0,20.0,55576.834294336135,55773.19444569015,216.0,0
14836,BasicRequest,1,53580,53580,8245;-1;-1,8210;-1;-1,,,,,684.042547801,10611.793,0:t_wait:1178.4967718153348;t_drive:714.0425478010002;fare:1061,,,0.0,27.0,54758.49677181532,55742.97928611533,1061.0,0
15108,BasicRequest,1,54180,54180,887;-1;-1,8210;-1;-1,,,,,451.31650466799994,5323.893000000001,0:t_wait:1081.6627814473322;t_drive:481.31650466800056;fare:532,,,0.0,27.0,55261.662781447325,55742.97928611533,532.0,0
15245,BasicRequest,1,54420,54420,887;-1;-1,8210;-1;-1,,,,,451.31650466799994,5323.893000000001,0:t_wait:841.6627814473322;t_drive:481.31650466800056;fare:532,,,0.0,27.0,55261.662781447325,55742.97928611533,532.0,0
14931,BasicRequest,1,53820,53820,3891;-1;-1,4428;-1;-1,,,,,557.75691381,7004.758,0:t_wait:1177.1752275310719;t_drive:587.7569138100007;fare:700,,,0.0,42.0,54997.17522753104,55769.58219665806,700.0,0
15822,BasicRequest,1,55440,55440,5106;-1;-1,7746;-1;-1,,,,,91.702886387,992.331,0:t_wait:199.75791303710866;t_drive:121.70288638700004;fare:100,,,0.0,57.0,55639.757913037116,55761.460799424116,100.0,0
15036,BasicRequest,1,54000,54000,3160;-1;-1,5410;-1;-1,,,,,493.02682950499997,6324.128000000001,0:t_wait:1065.3157575892183;t_drive:523.0268295049973;fare:632,,,0.0,60.0,55065.31575758921,55775.24599620621,632.0,0
15404,BasicRequest,1,54660,54660,6512;-1;-1,5410;-1;-1,,,,,269.76625615,3017.2619999999997,0:t_wait:815.4797400562165;t_drive:299.7662561499965;fare:301,,,0.0,60.0,55475.47974005622,55775.24599620621,301.0,0
15030,BasicRequest,1,54000,54000,955;-1;-1,9377;-1;-1,,,,,480.566317657,6323.386,0:t_wait:1142.4703003992254;t_drive:510.5663176570015;fare:632,,,0.0,86.0,55142.470300399196,55793.888177353205,632.0,0
