,request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
718,1504,BasicRequest,1,40500,40500,2944;-1;-1,3019;-1;-1,,,,,440.270118908874,6830.7,0:t_wait:6982.9483033354845;t_drive:740.2701189088766;fare:683,,,0.0,22.0,47482.94830333552,48223.21842224439,683.0,0
719,2556,BasicRequest,1,44100,44100,2944;-1;-1,10528;-1;-1,,,,,2653.121018886495,54763.099,0:t_wait:735.1169409362046;t_drive:2953.1210188864934;fare:5476,,,0.0,80.0,44835.116940936205,48232.21902594278,5476.0,0
720,2501,BasicRequest,1,41400,41400,6628;-1;-1,2944;-1;-1,,,,,2238.2180777084204,47457.456000000006,0:t_wait:2322.9885458639474;t_drive:2538.2180777084213;fare:4745,,,0.0,26.0,45715.62313382345,48253.841211531886,4745.0,0
721,3084,BasicRequest,1,40500,40500,2944;-1;-1,5084;-1;-1,,,,,1227.094791501861,27487.681,0:t_wait:1935.4011762680602;t_drive:1527.0947915018623;fare:2748,,,0.0,77.0,46743.04063262737,48270.13542412924,2748.0,0
722,605,BasicRequest,1,47280,47280,7033;-1;-1,2944;-1;-1,,,,,282.3968804743324,3795.506,0:t_wait:492.90876769028546;t_drive:582.3968804743345;fare:379,,,0.0,35.0,47772.9087676903,48355.30564816464,379.0,0
723,839,BasicRequest,1,46920,46920,3022;-1;-1,2944;-1;-1,,,,,593.5259374642842,9186.113999999998,0:t_wait:524.6985254384708;t_drive:893.5259374642847;fare:918,,,0.0,38.0,47444.69852543847,48338.22446290277,918.0,0
724,362,BasicRequest,1,47700,47700,2944;-1;-1,3007;-1;-1,,,,,181.3359453480748,2678.7919999999995,0:t_wait:206.25224123967928;t_drive:481.33594534807344;fare:267,,,0.0,81.0,47906.25224123968,48387.58818658777,267.0,0
725,2412,BasicRequest,1,45000,45000,2944;-1;-1,11831;-1;-1,,,,,1947.563651037376,41873.996,0:t_wait:1180.0343797863097;t_drive:2247.5636510373733;fare:4187,,,0.0,9.0,46180.03437978632,48427.5980308237,4187.0,0
726,1318,BasicRequest,1,45900,45900,2944;-1;-1,10069;-1;-1,,,,,857.5229659797562,14459.852999999994,0:t_wait:1030.4350213920407;t_drive:1157.522965979755;fare:1445,,,0.0,47.0,46930.435021392055,48462.96712074512,1445.0,0
727,2754,BasicRequest,1,45900,45900,2944;-1;-1,5574;-1;-1,,,,,1047.7339736502236,18751.623000000003,0:t_wait:930.8054127890209;t_drive:1347.7339736502254;fare:1875,,,0.0,50.0,46830.80541278904,48478.53938643928,1875.0,0
728,2756,BasicRequest,1,45900,45900,2944;-1;-1,5574;-1;-1,,,,,1047.7339736502236,18751.623000000003,0:t_wait:930.8054127890209;t_drive:1647.7339736502254;fare:1875,,,0.0,50.0,46830.80541278904,48478.53938643928,1875.0,0
729,2476,BasicRequest,1,35100,35100,2944;-1;-1,8025;-1;-1,,,,,4637.726365193518,103734.629,0:t_wait:7193.146912228862;t_drive:6200.6276722788825;fare:10373,,,0.0,45.0,42293.14691222891,48493.77458450777,10373.0,0
730,2612,BasicRequest,1,43200,43200,2944;-1;-1,10576;-1;-1,,,,,3360.66895345594,64965.51499999999,0:t_wait:402.8188496624716;t_drive:4962.731136876566;fare:6496,,,0.0,28.0,43602.818849662486,48565.549986539074,6496.0,0
731,1838,BasicRequest,1,45900,45900,2944;-1;-1,3171;-1;-1,,,,,2101.3176878230597,41890.049,0:t_wait:244.73082032032107;t_drive:2401.317687823059;fare:4189,,,0.0,54.0,46144.73082032033,48546.04850814339,4189.0,0
732,1840,BasicRequest,1,45900,45900,2944;-1;-1,3171;-1;-1,,,,,2101.3176878230597,41890.049,0:t_wait:244.73082032032107;t_drive:2401.317687823059;fare:4189,,,0.0,54.0,46144.73082032033,48546.04850814339,4189.0,0
733,2619,BasicRequest,1,41340,41340,10584;-1;-1,2944;-1;-1,,,,,3524.959865950587,67715.36,0:t_wait:3471.827369710547;t_drive:3824.9598659505864;fare:6771,,,0.0,37.0,44811.82736971054,48636.78723566113,6771.0,0
734,979,BasicRequest,1,47040,47040,2998;-1;-1,2944;-1;-1,,,,,454.80925700631,6894.3820000000005,0:t_wait:915.0327420196118;t_drive:754.809257006309;fare:689,,,0.0,82.0,47955.03274201962,48709.841999025935,689.0,0
735,969,BasicRequest,1,47040,47040,2998;-1;-1,2944;-1;-1,,,,,454.80925700631,6894.3820000000005,0:t_wait:915.0327420196118;t_drive:754.809257006309;fare:689,,,0.0,82.0,47955.03274201962,48709.841999025935,689.0,0
736,253,BasicRequest,1,43560,43560,9872;-1;-1,2944;-1;-1,,,,,2947.325044810882,53616.77199999999,0:t_wait:1398.3143266515108;t_drive:3247.325044810881;fare:5361,,,0.0,72.0,44958.31432665151,48722.73791245025,5361.0,0
737,277,BasicRequest,1,45780,45780,9863;-1;-1,2944;-1;-1,,,,,1389.5427388420187,23804.448,0:t_wait:1253.1951736082265;t_drive:1689.5427388420212;fare:2380,,,0.0,72.0,47033.19517360823,48722.73791245025,2380.0,0
738,359,BasicRequest,1,48360,48360,3007;-1;-1,2944;-1;-1,,,,,202.89709096774,2855.8479999999995,0:t_wait:27.588186587767268;t_drive:502.8970909677373;fare:285,,,0.0,81.0,48387.58818658777,48890.48527755551,285.0,0
739,110,BasicRequest,1,44100,44100,2944;-1;-1,9574;-1;-1,,,,,1640.9448666387316,26562.24,0:t_wait:1021.4255917606133;t_drive:1940.9448666387325;fare:2656,,,0.0,4.0,46433.860449685104,48910.45405015762,2656.0,0
740,652,BasicRequest,1,41400,41400,2944;-1;-1,10011;-1;-1,,,,,539.776793506302,7998.815000000001,0:t_wait:5455.833690908759;t_drive:839.776793506302;fare:799,,,0.0,32.0,48069.411549013945,48909.18834252025,799.0,0
741,1240,BasicRequest,1,46800,46800,2944;-1;-1,10742;-1;-1,,,,,729.908213841141,12818.131999999996,0:t_wait:1168.482369658137;t_drive:1029.9082138411395;fare:1281,,,0.0,20.0,47968.48236965812,48998.39058349927,1281.0,0
742,1238,BasicRequest,1,47700,47700,2944;-1;-1,10742;-1;-1,,,,,729.908213841141,12818.131999999996,0:t_wait:268.4823696581225;t_drive:1029.9082138411395;fare:1281,,,0.0,20.0,47968.48236965812,48998.39058349927,1281.0,0
743,802,BasicRequest,1,41400,41400,2944;-1;-1,9939;-1;-1,,,,,452.3155588328448,6994.254000000002,0:t_wait:6479.178459989307;t_drive:752.3155588328445;fare:699,,,0.0,26.0,48253.841211531886,49006.15677036473,699.0,0
744,882,BasicRequest,1,42300,42300,2944;-1;-1,2844;-1;-1,,,,,338.36820569792894,5054.584999999999,0:t_wait:2899.5910642010494;t_drive:638.3682056979305;fare:505,,,0.0,38.0,48338.22446290277,48976.59266860069,505.0,0
745,1420,BasicRequest,1,43200,43200,2944;-1;-1,10129;-1;-1,,,,,797.5377166831003,12643.657,0:t_wait:4735.480079776484;t_drive:1097.5377166831022;fare:1264,,,0.0,63.0,47935.48007977651,49033.017796459615,1264.0,0
746,1436,BasicRequest,1,43200,43200,2944;-1;-1,10129;-1;-1,,,,,797.5377166831003,12643.657,0:t_wait:4735.480079776484;t_drive:1097.5377166831022;fare:1264,,,0.0,63.0,47935.48007977651,49033.017796459615,1264.0,0
747,2152,BasicRequest,1,45000,45000,2944;-1;-1,6603;-1;-1,,,,,1360.6318797696154,26444.754,0:t_wait:2421.4940786555526;t_drive:1660.631879769615;fare:2644,,,0.0,16.0,47421.494078655545,49082.12595842516,2644.0,0
748,1081,BasicRequest,1,45240,45240,5712;-1;-1,2944;-1;-1,,,,,360.67434668337296,6278.558999999999,0:t_wait:3197.059333357778;t_drive:660.6743466833723;fare:627,,,0.0,59.0,48437.05933335778,49097.733680041165,627.0,0
749,874,BasicRequest,1,45000,45000,2944;-1;-1,10053;-1;-1,,,,,643.3474805987481,10788.777999999998,0:t_wait:3176.237979484089;t_drive:943.3474805987498;fare:1078,,,0.0,88.0,48176.23797948412,49119.58546008287,1078.0,0
750,2294,BasicRequest,1,45900,45900,2944;-1;-1,4091;-1;-1,,,,,1071.370434477776,16861.260000000002,0:t_wait:1519.838709906231;t_drive:1371.3704344777725;fare:1686,,,0.0,23.0,47818.64127790909,49190.01171238686,1686.0,0
751,3087,BasicRequest,1,45000,45000,5084;-1;-1,2944;-1;-1,,,,,2187.0206784455045,50223.59,0:t_wait:1660.2760919134234;t_drive:2487.0206784455077;fare:5022,,,0.0,43.0,46660.27609191342,49147.29677035896,5022.0,0
752,310,BasicRequest,1,44100,44100,2944;-1;-1,11298;-1;-1,,,,,3616.469277985777,70670.32800000004,0:t_wait:836.2656671405857;t_drive:3916.4692779857796;fare:7067,,,0.0,66.0,44936.26566714058,49185.21596878953,7067.0,0
753,1111,BasicRequest,1,46980,46980,10750;-1;-1,2944;-1;-1,,,,,407.1282308482329,5973.976000000001,0:t_wait:1519.9022256991811;t_drive:707.1282308482332;fare:597,,,0.0,10.0,48499.9022256992,49207.03045654744,597.0,0
754,1099,BasicRequest,1,47880,47880,10750;-1;-1,2944;-1;-1,,,,,407.1282308482329,5973.976000000001,0:t_wait:619.9022256991884;t_drive:707.1282308482332;fare:597,,,0.0,10.0,48499.9022256992,49207.03045654744,597.0,0
755,1377,BasicRequest,1,41700,41700,3014;-1;-1,2944;-1;-1,,,,,515.5209331182366,8484.258,0:t_wait:5898.022276485637;t_drive:815.5209331182341;fare:848,,,0.0,76.0,48390.90535908024,49206.42629219849,848.0,0
756,1369,BasicRequest,1,41700,41700,3014;-1;-1,2944;-1;-1,,,,,515.5209331182366,8484.258,0:t_wait:6690.905359080207;t_drive:815.5209331182341;fare:848,,,0.0,76.0,48390.90535908024,49206.42629219849,848.0,0
757,2939,BasicRequest,1,34800,34800,5009;-1;-1,2944;-1;-1,,,,,6295.639539935162,127202.011,0:t_wait:6286.200410328667;t_drive:6595.63953993516;fare:12720,,,0.0,17.0,41086.20041032868,49295.93683329535,12720.0,0
758,2921,BasicRequest,1,42420,42420,4965;-1;-1,2944;-1;-1,,,,,4067.1592029706817,90422.991,0:t_wait:1783.5164826282125;t_drive:4367.159202970681;fare:9042,,,0.0,17.0,44203.51648262821,49295.93683329535,9042.0,0
759,2997,BasicRequest,1,46200,46200,5087;-1;-1,2944;-1;-1,,,,,1184.401521648506,22060.880000000005,0:t_wait:1311.535311646854;t_drive:1484.4015216485059;fare:2206,,,0.0,17.0,47811.53531164684,49295.93683329535,2206.0,0
760,3081,BasicRequest,1,47100,47100,6958;-1;-1,2944;-1;-1,,,,,1329.9067147172111,25508.352,0:t_wait:266.0301185781427;t_drive:1929.90671471721;fare:2550,,,0.0,17.0,47366.030118578135,49295.93683329535,2550.0,0
761,2372,BasicRequest,1,45900,45900,2944;-1;-1,10340;-1;-1,,,,,1459.22199286332,29854.773000000005,0:t_wait:1316.4882386418321;t_drive:1759.2219928633203;fare:2985,,,0.0,6.0,47216.48823864184,49356.25395735913,2985.0,0
762,1897,BasicRequest,1,43560,43560,7459;-1;-1,2944;-1;-1,,,,,2499.7844636262903,53472.622,0:t_wait:2115.6407785760384;t_drive:2799.784463626289;fare:5347,,,0.0,83.0,45675.64077857604,49371.9767285807,5347.0,0
763,2111,BasicRequest,1,45420,45420,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.596,0:t_wait:2395.126151209901;t_drive:1556.850577370802;fare:2277,,,0.0,83.0,47815.1261512099,49371.9767285807,2277.0,0
764,2107,BasicRequest,1,45420,45420,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.596,0:t_wait:2395.126151209901;t_drive:1556.850577370802;fare:2277,,,0.0,83.0,47815.1261512099,49371.9767285807,2277.0,0
765,2105,BasicRequest,1,46320,46320,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.596,0:t_wait:1495.1261512099009;t_drive:1556.850577370802;fare:2277,,,0.0,83.0,47815.1261512099,49371.9767285807,2277.0,0
766,2828,BasicRequest,1,46800,46800,2944;-1;-1,4872;-1;-1,,,,,1334.3452472171075,28075.56,0:t_wait:515.3174709395898;t_drive:2108.2462167830963;fare:2807,,,0.0,8.0,47315.3174709396,49423.56368772271,2807.0,0
767,2628,BasicRequest,1,44100,44100,2944;-1;-1,10584;-1;-1,,,,,3553.567009689886,67897.44199999998,0:t_wait:191.8806733629899;t_drive:3853.567009689883;fare:6789,,,0.0,46.0,44291.88067336299,49424.40117958448,6789.0,0
768,558,BasicRequest,1,47700,47700,2944;-1;-1,11009;-1;-1,,,,,410.90415012043945,6259.536000000001,0:t_wait:1022.7379124502404;t_drive:710.904150120441;fare:625,,,0.0,72.0,48722.73791245025,49433.64206257069,625.0,0
769,504,BasicRequest,1,48600,48600,2944;-1;-1,10060;-1;-1,,,,,387.96437998517234,5298.198,0:t_wait:109.84199902593537;t_drive:687.9643799851692;fare:529,,,0.0,82.0,48709.841999025935,49397.80637901112,529.0,0
770,614,BasicRequest,1,42300,42300,2944;-1;-1,10011;-1;-1,,,,,539.776793506302,7998.815000000001,0:t_wait:6329.886666071456;t_drive:839.776793506302;fare:799,,,0.0,58.0,48629.88666607151,49469.66345957781,799.0,0
771,2370,BasicRequest,1,44100,44100,2944;-1;-1,10340;-1;-1,,,,,1459.22199286332,29854.773000000005,0:t_wait:3280.2119314490046;t_drive:1759.2219928633203;fare:2985,,,0.0,30.0,47380.211931449,49550.34373560615,2985.0,0
772,706,BasicRequest,1,47700,47700,2944;-1;-1,10054;-1;-1,,,,,631.167291746579,10396.712,0:t_wait:936.7872356611188;t_drive:931.1672917465767;fare:1039,,,0.0,37.0,48636.78723566113,49567.95452740772,1039.0,0
773,1966,BasicRequest,1,44100,44100,2944;-1;-1,10228;-1;-1,,,,,3508.5984233735157,64116.02399999999,0:t_wait:1174.363293216993;t_drive:3808.5984233735144;fare:6411,,,0.0,67.0,45274.363293217,49604.00963332172,6411.0,0
774,1018,BasicRequest,1,47700,47700,2944;-1;-1,2980;-1;-1,,,,,450.3519598381587,7626.731000000002,0:t_wait:1190.48527755549;t_drive:750.3519598381608;fare:762,,,0.0,81.0,48890.48527755551,49640.83723739367,762.0,0
775,1034,BasicRequest,1,47700,47700,2944;-1;-1,2980;-1;-1,,,,,450.3519598381587,7626.731000000002,0:t_wait:1190.48527755549;t_drive:750.3519598381608;fare:762,,,0.0,81.0,48890.48527755551,49640.83723739367,762.0,0
776,290,BasicRequest,1,34200,34200,2944;-1;-1,9986;-1;-1,,,,,7067.826065855279,144176.099,0:t_wait:0;t_drive:8663.476320419417;fare:14417,,,0.0,5.0,41058.431465660746,49721.90778608017,14417.0,0
777,2801,BasicRequest,1,42720,42720,4854;-1;-1,2944;-1;-1,,,,,1149.9587504620706,24398.956,0:t_wait:3673.485905791611;t_drive:1449.9587504620722;fare:2439,,,0.0,51.0,47937.83158880335,49731.14059076099,2439.0,0
778,2729,BasicRequest,1,48000,48000,4868;-1;-1,2944;-1;-1,,,,,1112.1662630528265,23921.561,0:t_wait:318.9743277081434;t_drive:1412.16626305283;fare:2392,,,0.0,51.0,48318.97432770815,49731.14059076099,2392.0,0
779,1954,BasicRequest,1,32400,32400,2944;-1;-1,10164;-1;-1,,,,,8903.123035559296,177912.385,0:t_wait:2164.1606213111663;t_drive:12714.784501205606;fare:17791,,,0.0,60.0,36987.89642045157,49702.68092165719,17791.0,0
780,2820,BasicRequest,1,46800,46800,2944;-1;-1,4906;-1;-1,,,,,1474.966500348818,30833.317999999992,0:t_wait:1426.0653449243837;t_drive:1774.966500348819;fare:3083,,,0.0,7.0,48226.06534492439,50001.03184527322,3083.0,0
781,1712,BasicRequest,1,47700,47700,2944;-1;-1,6422;-1;-1,,,,,491.1607616753549,7131.368,0:t_wait:1507.0304565474144;t_drive:791.1607616753536;fare:713,,,0.0,10.0,49207.03045654744,49998.1912182228,713.0,0
782,1476,BasicRequest,1,47700,47700,2944;-1;-1,3015;-1;-1,,,,,513.5186794049223,8271.469000000003,0:t_wait:1506.4262921984846;t_drive:813.5186794049223;fare:827,,,0.0,76.0,49206.42629219849,50019.94497160341,827.0,0
783,1478,BasicRequest,1,47700,47700,2944;-1;-1,3015;-1;-1,,,,,513.5186794049223,8271.469000000003,0:t_wait:1506.4262921984846;t_drive:813.5186794049223;fare:827,,,0.0,76.0,49206.42629219849,50019.94497160341,827.0,0
784,465,BasicRequest,1,48780,48780,10047;-1;-1,2944;-1;-1,,,,,414.2583259144746,5629.360000000001,0:t_wait:568.4421074862985;t_drive:714.258325914474;fare:562,,,0.0,47.0,49348.44210748629,50062.700433400765,562.0,0
785,1423,BasicRequest,1,48420,48420,10129;-1;-1,2944;-1;-1,,,,,746.8954470284295,11654.356999999998,0:t_wait:613.017796459615;t_drive:1046.8954470284298;fare:1165,,,0.0,63.0,49033.017796459615,50079.91324348806,1165.0,0
786,1934,BasicRequest,1,45000,45000,2944;-1;-1,3293;-1;-1,,,,,3484.8253592717983,83251.63200000003,0:t_wait:453.92089526706695;t_drive:4326.987025320639;fare:8325,,,0.0,74.0,45453.92089526706,50080.907920587706,8325.0,0
787,1594,BasicRequest,1,47700,47700,2944;-1;-1,2950;-1;-1,,,,,427.4991358974962,6532.039,0:t_wait:1671.976728580703;t_drive:727.4991358974949;fare:653,,,0.0,83.0,49371.9767285807,50099.4758644782,653.0,0
788,2903,BasicRequest,1,47580,47580,6535;-1;-1,2944;-1;-1,,,,,1484.9099249561252,33132.285,0:t_wait:757.4858865520218;t_drive:1784.909924956126;fare:3313,,,0.0,44.0,48337.48588655202,50122.39581150816,3313.0,0
789,2984,BasicRequest,1,43200,43200,2944;-1;-1,5087;-1;-1,,,,,1187.8498960960198,22170.17,0:t_wait:3845.5363374609515;t_drive:1487.8498960960205;fare:2217,,,0.0,31.0,48758.515255935,50246.36515203103,2217.0,0
790,3068,BasicRequest,1,41400,41400,2944;-1;-1,5119;-1;-1,,,,,1294.183963078332,23371.316,0:t_wait:6655.305648164613;t_drive:1594.1839630783288;fare:2337,,,0.0,35.0,48355.30564816464,50249.489611242985,2337.0,0
791,3060,BasicRequest,1,48600,48600,2944;-1;-1,5119;-1;-1,,,,,1294.183963078332,23371.316,0:t_wait:55.305648164634476;t_drive:1594.1839630783288;fare:2337,,,0.0,35.0,48655.30564816464,50249.489611242985,2337.0,0
792,2320,BasicRequest,1,40500,40500,2944;-1;-1,12608;-1;-1,,,,,6591.685060002716,143623.15999999992,0:t_wait:157.15634968681843;t_drive:7798.8743334268365;fare:14362,,,0.0,39.0,40657.15634968682,50254.60307610007,14362.0,0
793,1740,BasicRequest,1,42300,42300,2944;-1;-1,2967;-1;-1,,,,,580.4533852657621,9273.166,0:t_wait:7125.173053590697;t_drive:880.4533852657623;fare:927,,,0.0,15.0,49425.17305359074,50305.62643885649,927.0,0
794,2408,BasicRequest,1,40500,40500,2944;-1;-1,10365;-1;-1,,,,,1822.9229269730545,38471.479000000014,0:t_wait:6982.9483033354845;t_drive:2894.805704213366;fare:3847,,,0.0,22.0,47482.94830333552,50377.75400754887,3847.0,0
795,2786,BasicRequest,1,42300,42300,2944;-1;-1,5910;-1;-1,,,,,959.1693170402802,17027.640000000003,0:t_wait:3115.1465842408143;t_drive:1259.1693170402796;fare:1702,,,0.0,43.0,49147.29677035896,50406.46608739926,1702.0,0
796,1303,BasicRequest,1,42240,42240,9988;-1;-1,2944;-1;-1,,,,,1506.3286904497554,27967.283,0:t_wait:890.1858167879836;t_drive:1806.3286904497581;fare:2796,,,0.0,53.0,48091.78366889126,50437.8388905355,2796.0,0
797,1227,BasicRequest,1,47820,47820,10088;-1;-1,2944;-1;-1,,,,,711.9079074528283,11705.565,0:t_wait:1605.930983082675;t_drive:1011.9079074528272;fare:1170,,,0.0,53.0,49425.93098308268,50437.8388905355,1170.0,0
798,1229,BasicRequest,1,48720,48720,10088;-1;-1,2944;-1;-1,,,,,711.9079074528283,11705.565,0:t_wait:705.9309830826824;t_drive:1011.9079074528272;fare:1170,,,0.0,53.0,49425.93098308268,50437.8388905355,1170.0,0
799,545,BasicRequest,1,42540,42540,11009;-1;-1,2944;-1;-1,,,,,460.5795270173272,7053.793,0:t_wait:1379.3722714935866;t_drive:760.5795270173257;fare:705,,,0.0,88.0,49662.834399404106,50423.41392642144,705.0,0
800,557,BasicRequest,1,42540,42540,11009;-1;-1,2944;-1;-1,,,,,460.5795270173272,7053.793,0:t_wait:2712.728439591643;t_drive:760.5795270173257;fare:705,,,0.0,88.0,49662.834399404106,50423.41392642144,705.0,0
801,1656,BasicRequest,1,48600,48600,2944;-1;-1,6465;-1;-1,,,,,531.0659696152665,8593.298,0:t_wait:1077.194860339805;t_drive:831.0659696152652;fare:859,,,0.0,3.0,49677.19486033982,50508.260829955085,859.0,0
802,2767,BasicRequest,1,48000,48000,4894;-1;-1,2944;-1;-1,,,,,1239.880068256095,22319.217,0:t_wait:643.4898188895022;t_drive:1539.8800682560977;fare:2231,,,0.0,29.0,48643.4898188895,50488.00246447295,2231.0,0
803,2783,BasicRequest,1,48120,48120,5910;-1;-1,2944;-1;-1,,,,,955.7713256717296,16839.322,0:t_wait:1112.231138801224;t_drive:1255.7713256717325;fare:1683,,,0.0,29.0,49232.23113880122,50488.00246447295,1683.0,0
804,122,BasicRequest,1,41400,41400,2944;-1;-1,9638;-1;-1,,,,,1477.9052870649589,25427.464,0:t_wait:6669.411549013923;t_drive:2411.907207327895;fare:2542,,,0.0,32.0,48069.411549013945,50481.31875634184,2542.0,0
805,760,BasicRequest,1,49500,49500,2944;-1;-1,9933;-1;-1,,,,,459.9109256302437,7139.9940000000015,0:t_wait:231.14059076098056;t_drive:759.9109256302472;fare:713,,,0.0,51.0,49731.14059076099,50491.05151639124,713.0,0
806,683,BasicRequest,1,47760,47760,10054;-1;-1,2944;-1;-1,,,,,704.233884521482,12170.767999999998,0:t_wait:1807.9545274076954;t_drive:1004.2338845214836;fare:1217,,,0.0,37.0,49567.95452740772,50572.18841192921,1217.0,0
807,681,BasicRequest,1,48660,48660,10054;-1;-1,2944;-1;-1,,,,,704.233884521482,12170.767999999998,0:t_wait:907.95452740771;t_drive:1004.2338845214836;fare:1217,,,0.0,37.0,49567.95452740772,50572.18841192921,1217.0,0
808,1570,BasicRequest,1,45900,45900,2944;-1;-1,3031;-1;-1,,,,,520.0667182697166,8370.995000000003,0:t_wait:3618.0106229332087;t_drive:820.0667182697143;fare:837,,,0.0,50.0,49818.010622933245,50638.07734120296,837.0,0
809,927,BasicRequest,1,46140,46140,6828;-1;-1,2944;-1;-1,,,,,451.2629379925437,5942.573,0:t_wait:3708.739576091408;t_drive:751.262937992542;fare:594,,,0.0,59.0,49848.73957609143,50600.00251408399,594.0,0
810,2910,BasicRequest,1,47700,47700,2944;-1;-1,6535;-1;-1,,,,,1493.2499966536402,33420.884,0:t_wait:526.0653449243837;t_drive:2466.8922425153505;fare:3342,,,0.0,7.0,48226.06534492439,50692.95758743975,3342.0,0
811,2290,BasicRequest,1,48600,48600,2944;-1;-1,4091;-1;-1,,,,,1071.370434477776,16861.260000000002,0:t_wait:695.9368332953454;t_drive:1371.3704344777798;fare:1686,,,0.0,17.0,49295.93683329535,50667.307267773125,1686.0,0
812,2145,BasicRequest,1,45360,45360,4149;-1;-1,2944;-1;-1,,,,,1186.9811788127922,18690.024,0:t_wait:2935.5236713118793;t_drive:1486.9811788127918;fare:1869,,,0.0,12.0,49229.00225622505,50715.98343503786,1869.0,0
813,2131,BasicRequest,1,48960,48960,4149;-1;-1,2944;-1;-1,,,,,1186.9811788127922,18690.024,0:t_wait:269.0022562250524;t_drive:1486.9811788127918;fare:1869,,,0.0,12.0,49229.00225622505,50715.98343503786,1869.0,0
814,119,BasicRequest,1,47940,47940,9638;-1;-1,2944;-1;-1,,,,,1469.180291134344,25213.337000000003,0:t_wait:731.532108170104;t_drive:1769.1802911343475;fare:2521,,,0.0,57.0,48671.53210817011,50740.71239930446,2521.0,0
815,325,BasicRequest,1,49020,49020,2961;-1;-1,2944;-1;-1,,,,,194.40168157456253,2743.9480000000003,0:t_wait:1226.3107177298953;t_drive:494.40168157456355;fare:274,,,0.0,57.0,50246.310717729895,50740.71239930446,274.0,0
816,1731,BasicRequest,1,46980,46980,6422;-1;-1,2944;-1;-1,,,,,513.3269872774167,8363.664999999999,0:t_wait:3018.191218222768;t_drive:813.3269872774181;fare:836,,,0.0,10.0,49998.1912182228,50811.51820550022,836.0,0
817,2550,BasicRequest,1,46800,46800,2944;-1;-1,10523;-1;-1,,,,,2981.7227696932964,63281.94900000001,0:t_wait:424.3063166294305;t_drive:3581.722769693297;fare:6328,,,0.0,52.0,47224.30631662944,50806.02908632274,6328.0,0
818,1950,BasicRequest,1,32400,32400,2944;-1;-1,10192;-1;-1,,,,,8655.788157458523,205333.30500000005,0:t_wait:4597.60495756274;t_drive:11343.28673841204;fare:20533,,,0.0,60.0,39421.34075670315,50764.6274951152,20533.0,0
819,884,BasicRequest,1,43200,43200,2944;-1;-1,2837;-1;-1,,,,,393.8670610849029,6285.710999999999,0:t_wait:6879.913243488016;t_drive:693.8670610849003;fare:628,,,0.0,63.0,50079.91324348806,50773.78030457297,628.0,0
820,46,BasicRequest,1,40500,40500,2944;-1;-1,2370;-1;-1,,,,,2746.2259983512176,55451.52300000003,0:t_wait:1935.4011762680602;t_drive:3046.2259983512195;fare:5545,,,0.0,77.0,46743.04063262737,50783.16032318975,5545.0,0
821,409,BasicRequest,1,47400,47400,2947;-1;-1,2944;-1;-1,,,,,118.79894473000364,1577.61,0:t_wait:603.4900403500069;t_drive:418.79894473000604;fare:157,,,0.0,81.0,50399.728571822045,50818.52751655205,157.0,0
822,411,BasicRequest,1,50100,50100,2947;-1;-1,2944;-1;-1,,,,,118.79894473000364,1577.61,0:t_wait:299.72857182203734;t_drive:418.79894473000604;fare:157,,,0.0,81.0,50399.728571822045,50818.52751655205,157.0,0
823,1690,BasicRequest,1,45900,45900,2944;-1;-1,6422;-1;-1,,,,,491.1607616753549,7131.368,0:t_wait:3388.888732024585;t_drive:791.1607616753536;fare:713,,,0.0,47.0,50062.700433400765,50853.86119507613,713.0,0
824,185,BasicRequest,1,39540,39540,7365;-1;-1,2944;-1;-1,,,,,4830.593683212597,93055.69100000002,0:t_wait:4837.279052736485;t_drive:5130.593683212595;fare:9305,,,0.0,24.0,44377.27905273647,50931.90282340012,9305.0,0
825,143,BasicRequest,1,45720,45720,9309;-1;-1,2944;-1;-1,,,,,2635.222766837865,52518.38600000001,0:t_wait:1380.1285701838788;t_drive:2935.222766837862;fare:5251,,,0.0,24.0,47100.12857018387,50931.90282340012,5251.0,0
826,2113,BasicRequest,1,48120,48120,7003;-1;-1,2944;-1;-1,,,,,1256.8505773708016,22773.596,0:t_wait:1255.0522460293141;t_drive:1556.850577370802;fare:2277,,,0.0,24.0,49375.05224602932,50931.90282340012,2277.0,0
827,1841,BasicRequest,1,41460,41460,3171;-1;-1,2944;-1;-1,,,,,2077.248750078596,41268.163,0:t_wait:2574.9368846119905;t_drive:2377.2487500785937;fare:4126,,,0.0,54.0,48546.04850814339,50923.297258222,4126.0,0
828,1843,BasicRequest,1,45960,45960,3171;-1;-1,2944;-1;-1,,,,,2077.248750078596,41268.163,0:t_wait:2586.048508143387;t_drive:2377.2487500785937;fare:4126,,,0.0,54.0,48546.04850814339,50923.297258222,4126.0,0
829,2795,BasicRequest,1,43500,43500,4862;-1;-1,2944;-1;-1,,,,,1187.4155428810263,21120.12,0:t_wait:2247.5252585078924;t_drive:1487.4155428810263;fare:2112,,,0.0,36.0,49478.17059483095,50965.58613771198,2112.0,0
