sim_time,reservation_time_trigger,user_requests,request_batch
48900,0.0,0.00015,0.07314
48960,0.0,0.00041,1.08524
49020,0.0,0.00035999999999999997,0.64905
49080,0.0,0.0007799999999999999,1.20878
49140,0.0,0.0008700000000000002,2.87371
49200,0.0,0.0,0.04275
49260,0.0,0.0,0.04119
49320,0.0,0.00065,1.01526
49380,0.0,0.00014000000000000001,0.39924
49440,0.0,0.00028000000000000003,0.09551
49500,0.0,0.002969999999999999,81.48423
49560,0.0,0.00022,0.89252
49620,0.0,0.0004900000000000001,0.15163
49680,0.0,0.0009800000000000002,2.38943
49740,0.0,0.00028000000000000003,0.16295
49800,0.0,0.00021999999999999998,0.22838
49860,0.0,0.00047000000000000004,3.59734
49920,0.0,0.0002,0.05988
49980,0.0,0.00072,0.36192
50040,0.0,0.0009,0.96811
50100,0.0,0.00046,1.46519
50160,0.0,0.0,0.05277
50220,0.0,0.0002,0.08787
50280,0.0,0.0007000000000000001,0.9187
50340,0.0,0.0,0.0333
50400,0.0,0.006350000000000003,144.89549
50460,0.0,9e-05,0.27198
50520,0.0,0.00018,0.33641
50580,0.0,0.00038,0.30348
50640,0.0,0.0010700000000000002,0.93926
50700,0.0,0.00039,0.49411
50760,0.0,0.00024,0.20573
50820,0.0,0.00026000000000000003,2.38113
50880,0.0,0.0005600000000000001,0.53471
50940,0.0,0.00038999999999999994,0.44472
51000,0.0,0.0,0.04136
51060,0.0,0.0002,0.20632
51120,0.0,0.00032,0.47019
51180,0.0,0.00062,1.40069
51240,0.0,0.00021,0.04743
51300,0.0,0.00456,37.27611
51360,0.0,0.0,0.20967
51420,0.0,0.0009000000000000002,0.41734
51480,0.0,0.0007,0.43515
51540,0.0,0.00043,1.64816
51600,0.0,0.0005,0.32666
51660,0.0,0.00021,0.08959
51720,0.0,0.00016,0.04847
51780,0.0,0.00045000000000000004,1.65142
51840,0.0,0.00016,0.09653
51900,0.0,0.00018,0.25013
51960,0.0,0.00031999999999999997,0.35434
52020,0.0,0.00024,0.71547
52080,0.0,0.00027,0.32715
52140,0.0,0.0002,0.05143
52200,0.0,0.0040599999999999985,68.49103
52260,0.0,0.00073,0.34678
52320,0.0,0.297,17.35387
52380,0.0,0.0008900000000000001,1.09866
52440,0.0,0.00068,2.18535
52500,0.0,0.00030000000000000003,1.34456
52560,0.0,0.0,0.03801
52620,0.0,0.00030000000000000003,0.07093
52680,0.0,0.0002,0.06547
52740,0.0,0.00037,0.73337
52800,0.0,0.00038,0.29373
52860,0.0,0.00058,0.27111
52920,0.0,0.0,0.03663
52980,0.0,0.00018,0.04779
53040,0.0,0.0,0.03607
53100,0.0,0.004859999999999996,97.00492
53160,0.0,0.00084,1.24701
53220,0.0,0.00043,0.08544
53280,0.0,0.00045,0.11635
53340,0.0,0.00029,0.07436
53400,0.0,0.00079,0.08074
53460,0.0,0.00023,0.16672
53520,0.0,0.0001,0.21602
53580,0.0,0.00043000000000000004,0.41996
53640,0.0,0.00076,0.37234
53700,0.0,0.00047,1.41958
53760,0.0,0.00031,0.3676
53820,0.0,0.0009099999999999999,0.62145
53880,0.0,0.00031,0.31326
53940,0.0,0.0,0.03094
54000,0.0,0.004509999999999999,95.85286
54060,0.0,0.00029,0.04858
54120,0.0,0.00023999999999999998,0.11836
54180,0.0,0.00048,0.09377
54240,0.0,0.00028000000000000003,0.41212
54300,0.0,0.0008,0.12029
54360,0.0,0.00039,1.12276
54420,0.0,0.00027,0.19306
54480,0.0,0.00045000000000000004,0.29995
54540,0.0,0.00048,0.5697
54600,0.0,0.00048,0.31472
54660,0.0,0.00046,0.52974
54720,0.0,0.00017,0.07783
54780,0.0,0.0,0.02852
54840,0.0,0.00017,0.3389
54900,0.0,0.0045499999999999985,24.98823
54960,0.0,0.00017,0.05394
55020,0.0,0.31758,13.49391
55080,0.0,0.00063,0.07206
55140,0.0,0.00045,0.08955
55200,0.0,0.00039000000000000005,0.40042
55260,0.0,0.0,0.0321
55320,0.0,0.00017,0.03603
55380,0.0,7e-05,0.11908
55440,0.0,0.00029,0.2024
55500,0.0,0.00029,0.15164
55560,0.0,0.0005200000000000001,0.07006
55620,0.0,0.00037999999999999997,0.14883
55680,0.0,0.00016,0.02584
55740,0.0,0.00032,0.08027
55800,0.0,0.0055099999999999975,69.88454
55860,0.0,0.00016,0.04343
55920,0.0,0.60542,23.50163
55980,0.0,0.0006600000000000001,0.07568
56040,0.0,0.0011000000000000003,0.1822
56100,0.0,0.00017,0.05528
56160,0.0,0.00032,0.04644
56220,0.0,0.00039000000000000005,0.43262
56280,0.0,0.28822,9.58555
56340,0.0,0.00036,0.20227
56400,0.0,0.0002,0.03244
56460,0.0,0.00028,0.41637
56520,0.0,0.00038,0.10422
56580,0.0,0.0,0.02931
56640,0.0,0.0005,0.06395
56700,0.0,0.003949999999999998,15.24374
56760,0.0,0.0,0.08135
56820,0.0,0.0007199999999999999,0.22761
56880,0.0,0.00026,0.10349
56940,0.0,0.00086,0.27181
57000,0.0,0.00027,0.20368
57060,0.0,0.0,0.03055
57120,0.0,0.00030000000000000003,0.10224
57180,0.0,0.00059,0.13557
57240,0.0,8e-05,0.08401
57300,0.0,0.00019,0.14759
57360,0.0,6e-05,0.0883
57420,0.0,0.00027,0.20333
57480,0.0,0.00017,0.03418
57540,0.0,0.0,0.03001
57600,0.0,0.004809999999999998,69.65635
57660,0.0,0.00028000000000000003,0.0458
57720,0.0,0.0009000000000000002,0.28125
57780,0.0,0.0006000000000000001,0.21309
57840,0.0,0.00026,0.05927
57900,0.0,0.00042,0.20073
57960,0.0,0.0,0.03396
58020,0.0,0.00017,0.0401
58080,0.0,0.00016,0.11066
58140,0.0,0.00025,0.04544
58200,0.0,0.0,0.03188
58260,0.0,0.0,0.02778
58320,0.0,0.0,0.02823
58380,0.0,0.0,0.02965
58440,0.0,0.0,0.03208
58500,0.0,0.0036399999999999987,15.79792
58560,0.0,0.00027,0.08422
58620,0.0,0.00033000000000000005,0.33798
58680,0.0,8e-05,0.07198
58740,0.0,0.0005300000000000001,0.11948
58800,0.0,0.00029,0.09539
58860,0.0,0.00034,0.54913
58920,0.0,0.0,0.03254
58980,0.0,0.29709,13.35046
59040,0.0,0.0,0.03663
59100,0.0,0.00017,0.05901
59160,0.0,0.00015,0.06755
59220,0.0,0.0,0.04077
59280,0.0,0.0,0.03044
59340,0.0,0.0,0.03236
59400,0.0,0.00463,64.91369
59460,0.0,0.0,0.07364
59520,0.0,0.0,0.07859
59580,0.0,0.0,0.07595
59640,0.0,0.0,0.0747
59700,0.0,0.0,0.07315
59760,0.0,0.0,0.02908
59820,0.0,0.0,0.02891
59880,0.0,0.0,0.02941
59940,0.0,0.0,0.02946
60000,0.0,0.0,0.02829
60060,0.0,0.0,0.02838
60120,0.0,0.0,0.02541
60180,0.0,0.0,0.02555
60240,0.0,0.0,0.02561
60300,0.0,0.34569,151.0757
60360,0.0,0.0,0.02224
60420,0.0,0.0,0.02761
60480,0.0,0.0,0.03157
60540,0.0,0.0,0.02972
60600,0.0,0.0,0.02728
60660,0.0,0.0,0.0266
60720,0.0,0.0,0.02577
60780,0.0,0.0,0.02864
60840,0.0,0.0,0.04142
60900,0.0,0.0,0.02893
60960,0.0,0.0,0.02394
61020,0.0,0.0,0.02529
61080,0.0,0.0,0.02238
61140,0.0,0.0,0.01251
61200,0.0,0.005590000000000002,138.2066
61260,0.0,0.0,0.02707
61320,0.0,0.0,0.02436
61380,0.0,0.0,0.0238
61440,0.0,0.0,0.02293
61500,0.0,0.0,0.02377
61560,0.0,0.0,0.02363
61620,0.0,0.0,0.02838
61680,0.0,0.0,0.02262
61740,0.0,0.0,0.02316
61800,0.0,0.0,0.02356
61860,0.0,0.0,0.02409
61920,0.0,0.0,0.0218
61980,0.0,0.0,0.02351
62040,0.0,0.0,0.02041
62100,0.0,0.0020399999999999993,6.0606
62160,0.0,0.0,0.01644
62220,0.0,0.0,0.02087
62280,0.0,0.0,0.01966
62340,0.0,0.0,0.02173
62400,0.0,0.0,0.02282
62460,0.0,0.0,0.02052
62520,0.0,0.0,0.01942
62580,0.0,0.0,0.01926
62640,0.0,0.0,0.01852
62700,0.0,0.0,0.01399
62760,0.0,0.0,0.02266
62820,0.0,0.0,0.01965
62880,0.0,0.0,0.01899
62940,0.0,0.0,0.01656
63000,0.0,0.0040799999999999986,9.21141
63060,0.0,0.0,0.0182
63120,0.0,0.0,0.02035
63180,0.0,0.0,0.01806
63240,0.0,0.0,0.02068
63300,0.0,0.0,0.01748
63360,0.0,0.0,0.01723
63420,0.0,0.0,0.01715
63480,0.0,0.0,0.01742
63540,0.0,0.0,0.01909
63600,0.0,0.0,0.01768
63660,0.0,0.0,0.01756
63720,0.0,0.0,0.01695
63780,0.0,0.0,0.01763
63840,0.0,0.0,0.01536
63900,0.0,0.005229999999999999,80.26845
63960,0.0,0.0,0.01861
