request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
11144,BasicRequest,1,46740,46740,4307;-1;-1,5858;-1;-1,,,,,503.92886836099996,8004.717000000001,0:,,,,,,,,0
11149,BasicRequest,1,46740,46740,4272;-1;-1,392;-1;-1,,,,,876.0116056630002,13871.127999999997,0:,,,,,,,,0
11151,BasicRequest,1,46740,46740,10159;-1;-1,5106;-1;-1,,,,,282.447311467,3625.166,0:,,,,,,,,0
11157,BasicRequest,1,46740,46740,8313;-1;-1,4307;-1;-1,,,,,347.157742723,5352.406,0:,,,,,,,,0
11158,BasicRequest,1,46740,46740,1498;-1;-1,5269;-1;-1,,,,,842.8445463099999,12692.633,0:,,,,,,,,0
11160,BasicRequest,1,46740,46740,1498;-1;-1,6512;-1;-1,,,,,631.2434231699999,9321.898000000001,0:,,,,,,,,0
11161,BasicRequest,1,46740,46740,3160;-1;-1,1973;-1;-1,,,,,521.8849254620001,6779.678000000002,0:,,,,,,,,0
11162,BasicRequest,1,46740,46740,1498;-1;-1,4251;-1;-1,,,,,842.306409237,9878.131000000001,0:,,,,,,,,0
10371,BasicRequest,1,45360,45360,9641;-1;-1,1608;-1;-1,,,,,350.55821946400005,3898.31,0:t_wait:1046.2725570891198;t_drive:380.558219464001;fare:389,,,0.0,5.0,46406.27255708913,46786.83077655314,389.0,0
10313,BasicRequest,1,45180,45180,10159;-1;-1,9377;-1;-1,,,,,460.67710729,5925.4169999999995,0:t_wait:976.5061625331;t_drive:626.899448502998;fare:592,,,0.0,15.0,46156.50616253314,46783.405611036134,592.0,0
10138,BasicRequest,1,44880,44880,9641;-1;-1,10914;-1;-1,,,,,718.0241443250002,11221.753,0:t_wait:924.8311902740097;t_drive:950.5211531050008;fare:1122,,,0.0,16.0,45804.83119027403,46755.35234337905,1122.0,0
10312,BasicRequest,1,45180,45180,8313;-1;-1,10159;-1;-1,,,,,318.7188826280001,4196.687,0:t_wait:1150.8662150411183;t_drive:418.64707697999984;fare:419,,,0.0,26.0,46330.86621504112,46749.51329202111,419.0,0
10164,BasicRequest,1,44940,44940,3562;-1;-1,1174;-1;-1,,,,,868.655348655,13117.372999999998,0:t_wait:693.3345699299898;t_drive:1115.965944857002;fare:1311,,,0.0,31.0,45633.33456992998,46749.300514787006,1311.0,0
9977,BasicRequest,1,44520,44520,7630;-1;-1,3146;-1;-1,,,,,914.906118793,13603.582999999995,0:t_wait:954.3470564662057;t_drive:1314.0344052049986;fare:1360,,,0.0,42.0,45474.34705646624,46788.38146167124,1360.0,0
